200.220,0,0.0005000000545849655,0.00120000001298237,0.0026999995866295308,0.0038999998946657693,0.004899999413727964,0.006199999378616553,0.008399999205714987,0.009199999411072479,0.010399999719108715,0.014199999956922133,0.016900006919898358,0.018699997792702015,0.02149999998672257,0.027800004923268836,0.027300006639007075,0.034499999635608465,0.03870000292663931,0.04030000628789297,0.042500001689183386,0.045399997638978944,0.04550000614744733,0.04679999873598922,0.05129999804703844,0.052600005388273724,0.04499999311049219,0.044299992561987044,0.04379999427772528,0.04030000628789297,0.03859999441817093,0.036699995036898886,0.028699992983323968,0.02660000609050193,0.023800003896481375,0.02009999888971229,0.015599999578663077,0.015899995598681452,0.013799999854243388,0.010099999273282322,0.007799999789331539,0.004399999654196867,0.00399999955151812,0.003800000237813417,0.00200000051339373,0.0017999997244196873,0.0014999992785932933,0.0,0.0676999946466014,0.2249999745811082,0.14390000472481576,0.10270000872362198,0.07180000434637966,0.054800002988541714,0.04099999372892483,0.032500007802699835,0.03180000722610555,0.02649999864540763,0.021099996304922236,0.018800007055564404,0.014399999848460323,0.011600000492621953,0.011399999695622415,0.010899999916027662,0.009900000356838159,0.008700000000649116,0.008600000339784045,0.006900000204000251,0.00680000054313518,0.005799999508676278,0.004499999491622164,0.004899999610351845,0.004700000288621704,0.0034999999324326608,0.003800000390297271,0.00340000027156759,0.00340000027156759,0.003099999813702979,0.003099999813702979,0.0022999995762436175,0.002400000712378086,0.0013000000170541137,0.0021000002545134757,0.0022999995762436175,0.0013999999729730642,0.001000000001770323,0.0014999993387842553,0.0014999993387842553,0.0012000000611351634,0.0010999999576892733,0.0012000000611351634,0.0005000000746486314,0.0,0.06126760525620586,0.05633802376164313,0.06830985562910598,0.05422535488330572,0.052816898575193075,0.0499999963481888,0.04718309412118454,0.042957745975288675,0.047887327469851394,0.03732394152128015,0.03732394152128015,0.032394370415938484,0.029577468188934218,0.023943663734925697,0.023239440775479892,0.027464788921375764,0.023239440775479892,0.018309859280917173,0.01760563632147137,0.02112676150792144,0.019718305199808783,0.01760563632147137,0.01760563632147137,0.013380277786354455,0.014788734094467109,0.016901413362025566,0.009154929640458586,0.011971831867462849,0.007042253489666444,0.010563375559350194,0.011971831867462849,0.010563375559350194,0.0063380284523764305,0.007042253489666444,0.004225352301584287,0.0098591546777486,0.007042253489666444,0.007042253489666444,0.0063380284523764305,0.0063380284523764305,0.0063380284523764305,0.0049295773388743,0.0007042253489666444,0.0
189.136,0,,,
171.619,0,,,
194.970,0,,,
165.776,0,,,
177.460,0,,,
183.299,0,0.0007000000211832591,0.0012000001542364135,0.002500000149355906,0.003100000226474113,0.003999999826241558,0.005600000375830019,0.00729999973448183,0.009000000124953372,0.011500002337948735,0.01659999835026471,0.016700002318426707,0.019199998340503698,0.025399996729812465,0.027999996720051448,0.03070000067845243,0.035599999072641705,0.035500005422677,0.04019999588054229,0.03860000461733139,0.04879999664196334,0.04890000061012533,0.053199995831737214,0.051199999014075626,0.05080000377782223,0.04599999903359765,0.04370000062964736,0.04110000063940838,0.03850000064916939,0.0360999982770571,0.033100003050564715,0.03160000543731852,0.024200000702854968,0.02439999832098167,0.017899998345384204,0.017099997554680106,0.014900003118891817,0.012399996778617535,0.008499999888718244,0.008300000206952084,0.006200000452948226,0.003499999590006431,0.002500000149355906,0.002500000149355906,0.0019000000722376995,0.001299999995119493,0.0,0.07030000346524268,0.23359996181705692,0.15090002352460227,0.09500000328840941,0.07520000184274743,0.057600005143580026,0.043500002863402894,0.033999997375463324,0.028900001380512862,0.02359999744991944,0.019199998275127587,0.01819999986970179,0.014900003068157218,0.01289999593910837,0.010599997542989589,0.01180000388405835,0.0097000000099261,0.007299999709625288,0.006400000112922347,0.004799999568781897,0.005700000197304564,0.005800000037847143,0.004599999887696738,0.0038999999720789554,0.003499999578088912,0.0025999999813859703,0.0029000005348334347,0.0036000004504512175,0.00269999982192855,0.0029000005348334347,0.0020999997468533474,0.0014999996717781443,0.00269999982192855,0.001700000384683029,0.0018000002252256087,0.0013999998312355646,0.001700000384683029,0.0014999996717781443,0.0012999999906929851,0.0010000000563373565,0.0011000003096078262,0.0011000003096078262,0.0005000000281686782,0.001200000150150406,0.0,0.07503828474313805,0.06967840782581465,0.0658499220561235,0.06508422648230738,0.059724349564983986,0.06431853090849127,0.04058192861713878,0.03675344284744762,0.03598774727363151,0.024502297865168606,0.035222051699815383,0.027565088061043644,0.03598774727363151,0.027565088061043644,0.02220521114372025,0.024502297865168606,0.016079630751970175,0.016079630751970175,0.018376725374029096,0.013016848456705704,0.02297090671753637,0.012251144982279017,0.01990811652166133,0.01684532632578629,0.0114854494084629,0.006125574071261622,0.012251144982279017,0.01454823960433794,0.0114854494084629,0.006891271225199854,0.010719753834646783,0.00842266711319843,0.010719753834646783,0.006891271225199854,0.009954058260830664,0.006891271225199854,0.006125574071261622,0.006125574071261622,0.007656968379138086,0.0045941805534462175,0.0007656968379138085,0.009188362687014548,0.003062787035630811,0.0
154.667,0,,,
160.516,0,,,
206.050,0,,,
200.803,0,0.001000000016166242,0.0011999999295870354,0.0011999999295870354,0.0036999992215655145,0.0038999995840485833,0.005699999852647699,0.006399999624464189,0.010200000524145488,0.014200000289435608,0.015699995523687366,0.019399999235875633,0.017800005317256593,0.024399993329209838,0.026500003122779066,0.030999996309905596,0.032999999934736284,0.03650000627818999,0.0386000011030167,0.04529999528370848,0.04429999347129314,0.04670000680233548,0.04980000343957753,0.050699999083254337,0.045700004989920134,0.044000004902562555,0.047900005983485386,0.04060000472784739,0.04219999864646643,0.03929999937795894,0.03160000338485181,0.03169999458484784,0.026399996954040526,0.02319999414805993,0.020599998417025544,0.0163999937986296,0.01680000350484125,0.011600000067778466,0.01000000016166242,0.007099999396280678,0.0062999994432226545,0.0034000001747151627,0.0034000001747151627,0.0018000002685991158,0.0012999999611411446,0.0014999997248745128,0.0,0.06709999696980243,0.2267999638358153,0.13840001378262023,0.09650000115221904,0.07460001101983924,0.0570000019990757,0.048100006282606154,0.03400000381852645,0.029299998007585412,0.022499997243880118,0.020799997052953798,0.017899997607770272,0.01569999648017483,0.015600005274087062,0.012200000401611389,0.011800001149150434,0.008200000392630141,0.0074000003908338925,0.0075000005781677166,0.006700000576371466,0.007200000016166244,0.005200000760112792,0.004699999823443672,0.005100000572778968,0.005300000947446616,0.004000000008981246,0.004400000758316543,0.0029999996325173494,0.002800000754724044,0.002400000005388748,0.0029999996325173494,0.002800000754724044,0.0017000001909263226,0.0019000005655939707,0.002299999818054924,0.002099999443387276,0.0013000000403407637,0.0010000000770890288,0.000900000039442639,0.002000000752927795,0.0014000000779871536,0.0008000000017962494,0.0011000001147354185,0.0013000000403407637,0.0,0.059722227721444934,0.08194444908897042,0.07013889268810246,0.0569444448530241,0.056249999135918896,0.04513888845215616,0.03402777776839342,0.04305555130084054,0.036111114919709045,0.03680556063681425,0.03749999595895917,0.02847222242651205,0.02847222242651205,0.025000004235946307,0.027083330992301636,0.025694439558091222,0.025694439558091222,0.022916667084630683,0.023611112801735893,0.01666666602564411,0.018055557459854522,0.012500002117973153,0.014583328874328486,0.012500002117973153,0.0159722203085389,0.015277774591433693,0.011111110683762738,0.007638889374708905,0.007638889374708905,0.014583328874328486,0.009722222368040411,0.011111110683762738,0.0062500000194905475,0.006944444697099726,0.004166667026159042,0.004861110664272191,0.011805556400867947,0.004166667026159042,0.008333333012822054,0.004861110664272191,0.005555555341881369,0.004861110664272191,0.0062500000194905475,0.0
172.203,0,,,
189.719,0,,,
195.553,0,,,
166.360,0,,,
178.044,0,,,
183.882,0,,,
240.993,0,,,
229.352,0,,,
235.173,0,,,
217.705,0,,,
155.252,0,,,
223.529,0,,,
211.878,0,,,
161.100,0,,,
206.633,0,,,
201.386,0,,,
172.787,0,,,
190.303,0,,,
196.136,0,,,
258.439,0,,,
178.628,0,,,
166.945,0,,,
246.810,0,,,
184.466,0,,,
252.626,0,,,
229.935,0,,,
241.574,0,,,
235.755,0,,,
218.287,0,,,
155.837,0,,,
212.461,0,,,
224.111,0,,,
161.685,0,,,
264.251,0,,,
270.062,0,,,
201.969,0,0.0005999999180147247,0.0012999999501159154,0.0026999998610174824,0.002200000057089224,0.0043000004599944245,0.006500000517083649,0.007999999928868424,0.008300000424428636,0.012800000192791108,0.015299999212432401,0.018400006888234833,0.020699994335442937,0.02379999741222094,0.026399994553038115,0.03070000574408954,0.03330000288490671,0.036400005961684724,0.04130000587979142,0.04609999234664082,0.04169999836449494,0.04620000579789813,0.05069999790121989,0.04939999166577058,0.046599998282601654,0.04540000549840966,0.044700003320097076,0.04419999738413624,0.04220000430045578,0.03599999814689977,0.034499995669098706,0.031000000107617182,0.026900000488998946,0.02159999275610729,0.02020000372956354,0.018700001251762476,0.01360000049227958,0.011099999939630142,0.010600000135701886,0.008199999237236471,0.005099999226474753,0.004800000263922683,0.0035000001605059537,0.0023999993654572702,0.0011999999893302637,0.0003999999964434212,0.0,0.06260000433954747,0.2440000149554143,0.13919999094004454,0.09680000568181875,0.06629999614735124,0.0569000041158356,0.04160000028796025,0.03590000006424838,0.029699993904039105,0.02360000119519447,0.020499998115089835,0.018899997514395927,0.017399995034985204,0.014399999274212625,0.011400000447423758,0.008800000237800224,0.010299999651194658,0.008199999246035934,0.00849999974191808,0.0071999996371063125,0.005700000223711879,0.006399999336759357,0.0050999992319475905,0.004400000118900112,0.004099999623017967,0.004599999427482778,0.003000000359797012,0.003100000014088345,0.002699999863914867,0.0038000006601439677,0.0025000005553322004,0.002200000059450056,0.0016000006006939116,0.002200000059450056,0.0017999999092765781,0.0011999999906179904,0.0017999999092765781,0.0013999999124039149,0.0012999999515109525,0.0008999999546382891,0.0008999999546382891,0.0013999999124039149,0.0007000000328523646,0.0011999999906179904,0.0,0.07188160914985023,0.0775193845348268,0.061310788405599476,0.05144467608017027,0.05144467608017027,0.053558844550396584,0.049330518413384365,0.03875968686569319,0.04298802380614584,0.035940799173204904,0.03312192228415704,0.03241719225845465,0.03241719225845465,0.024665259206692183,0.02325580995872783,0.024665259206692183,0.022551090736465867,0.02396053998443022,0.019027483821715614,0.016913315351489294,0.016913315351489294,0.01338970843673904,0.021141652291941933,0.014094427659001006,0.010570825065626925,0.014094427659001006,0.010570825065626925,0.007751938453482681,0.01198026999221511,0.010570825065626925,0.00916138121938278,0.004933051841338437,0.009866102602332831,0.011275550769953145,0.003523607995094294,0.006342494607238538,0.004228329378044344,0.007047215990188588,0.004228329378044344,0.007047215990188588,0.004228329378044344,0.004933051841338437,0.004933051841338437,0.0
207.215,0,0.0008999999002898913,0.0009999999268431267,0.0016999997740265473,0.0032000001723250784,0.0037999999929552637,0.005599999454845819,0.007599999985910527,0.007699999673774535,0.011499999666729798,0.012799998995854177,0.016999997740265473,0.023099993940985192,0.02340000485870018,0.02770000329097548,0.03219999771208653,0.033500005508441594,0.03600000617227248,0.04319999724605015,0.04159999546644147,0.044500005042405213,0.04710000370065397,0.04819999857371192,0.050500003248707064,0.048900001469098384,0.04710000370065397,0.046599996794103246,0.04569999790988104,0.04069999658221926,0.03690000505649469,0.03249999169534014,0.030300001949224237,0.02420000574850452,0.022600003968895842,0.020699991271572175,0.01879999550870989,0.01379999926138653,0.009700000204839245,0.009799999892703252,0.007599999985910527,0.006199999275476003,0.004800000258487617,0.0032999998601890863,0.0031000004844610705,0.001899999149754563,0.0009999999268431267,0.0,0.06660000402207016,0.23150002071880602,0.139999990401547,0.09899999865574241,0.07440000022136728,0.05339999742751976,0.041100006677563125,0.03579999427960652,0.029799995900573206,0.028299992072199413,0.0204999958729023,0.0174000071533199,0.015099999025218504,0.01339999920225137,0.013000000439279938,0.010300000321991857,0.009399999718413767,0.007899999276932346,0.0077999995861894895,0.005699999306804738,0.007299999439029016,0.004700000705929977,0.0050999994689014064,0.0049999997781585495,0.004800000396672834,0.003600000720866172,0.00279999980803094,0.0033999996459342713,0.0031000005737056983,0.00279999980803094,0.002199999970127609,0.0021000002793847513,0.0020000005886418944,0.0018999992044528504,0.002299999660870467,0.001300000043927994,0.0021000002793847513,0.0010999999850638046,0.0006000000072479496,0.0010999999850638046,0.001300000043927994,0.002199999970127609,0.0010999999850638046,0.0007000000366800443,0.0,0.06562054658893714,0.07275320445571774,0.07346648111330606,0.06276747619495139,0.04707560714621354,0.04921540088261098,0.044935801331026946,0.04279600759462951,0.03994293720064376,0.026390873967092516,0.03851640804304547,0.03281026725507399,0.027817403124690807,0.024964332730705065,0.0292439322822891,0.026390873967092516,0.02353780357310677,0.02211127441550848,0.0149786044699387,0.019258204021522736,0.01212553407595296,0.01854493944272359,0.01854493944272359,0.012838798654752103,0.007845934524368924,0.0149786044699387,0.01069900129471792,0.008559201518925901,0.00998573430016094,0.01069900129471792,0.01069900129471792,0.007132667529811946,0.01212553407595296,0.007132667529811946,0.006419400535254968,0.0007132667529811946,0.006419400535254968,0.006419400535254968,0.00570613354069799,0.013552063233551249,0.007845934524368924,0.004279600759462951,0.0021397997757920174,0.0
281.678,0,,,
173.372,0,,,
196.719,0,,,
275.870,0,,,
259.020,0,,,
190.886,0,,,
185.050,0,,,
179.212,0,,,
247.391,0,,,
167.529,0,,,
242.156,0,,,
253.207,0,,,
218.870,0,,,
230.517,0,,,
156.422,0,,,
236.337,0,,,
213.044,0,,,
264.833,0,,,
224.694,0,,,
270.643,0,0.0007999999263485898,0.0025999999954907298,0.0024999998872682495,0.00450000017285535,0.0032999998136168393,0.006599997748371174,0.00880000012926574,0.009899998971134891,0.011799998678783886,0.012700002001364338,0.015900000767327446,0.021800000106719387,0.024599998439792575,0.025599999522017372,0.030699997995629478,0.034300001891638766,0.03710000022471195,0.04319999978054885,0.04540000216144342,0.043399999996993815,0.04540000216144342,0.046399998546511965,0.04800000497522791,0.04949999485567446,0.04270000158801458,0.04520000194499846,0.039800000798140785,0.03549999849315227,0.038100001306936755,0.034899997843817386,0.030800000452430084,0.029100000961226054,0.021300001914185115,0.02249999851569862,0.015900000767327446,0.015300000117992565,0.01360000062678853,0.010000001427935501,0.00949999853824497,0.0067999979648161344,0.00489999825716714,0.003899999993236095,0.002399999779045769,0.0010999997813004043,0.0019000001773646202,0.0,0.06289999825007439,0.21960000382254605,0.13919999754620552,0.09279998270694872,0.07100000974894831,0.05279998449186818,0.04540000431527769,0.03420000105732994,0.030600001687688342,0.023900001164659963,0.01950000089128545,0.018800002449097398,0.016100001747577076,0.014900000391977716,0.014099999488244808,0.011300001022336114,0.010099999666736753,0.008199999868949337,0.009200000998615473,0.007999999643016112,0.0063000000711619245,0.006200002306773552,0.005400001403040644,0.005400001403040644,0.005400001403040644,0.005400001403040644,0.0048999984896293345,0.0036999999523238633,0.0026000001188380604,0.0026000001188380604,0.0023999998929048333,0.002200000136687255,0.0023000002496538683,0.003299999970173058,0.0026000001188380604,0.001500000285352257,0.002500000005871447,0.002100000023720641,0.0018000001545364491,0.0015999999286032223,0.0015999999286032223,0.0019000002675030627,0.0015999999286032223,0.001999999910754028,0.0,0.05538268750674375,0.07342874094626418,0.057249536747713846,0.060360913176866385,0.05289360390103065,0.0454262653958467,0.043559416154876615,0.03733666329657153,0.043559416154876615,0.03733666329657153,0.031736144803009465,0.031113881208918236,0.024891102044199767,0.0286247654509221,0.023024267417903782,0.0255133802529651,0.023646545626669114,0.022401992132073275,0.029869324791387583,0.017423772307820284,0.01493465947275897,0.015556937681524299,0.011823274274801968,0.011200996066036637,0.010578717857271309,0.008711886153910142,0.013067827769397803,0.009334164362675472,0.017423772307820284,0.011823274274801968,0.008711886153910142,0.008711886153910142,0.011823274274801968,0.009956439648505979,0.011200996066036637,0.006222776241783648,0.006222776241783648,0.006222776241783648,0.009334164362675472,0.009334164362675472,0.006845051527614156,0.008089607945144814,0.008089607945144814,0.0
162.269,0,,,
202.552,0,,,
207.798,0,,,
173.956,0,,,
282.259,0,,,
259.602,0,,,
197.303,0,,,
276.451,0,,,
191.470,0,,,
185.633,0,,,
242.738,0,,,
247.973,0,,,
179.796,0,,,
168.113,0,,,
219.452,0,,,
231.099,0,,,
265.414,0,,,
253.789,0,,,
157.007,0,,,
271.224,0,,,
236.919,0,,,
213.627,0,,,
225.276,0,,,
260.183,0,,,
162.854,0,,,
203.135,0,,,
174.540,0,,,
192.053,0,,,
197.886,0,,,
282.839,0,,,
208.381,0,,,
277.032,0,,,
243.320,0,,,
186.218,0,,,
248.554,0,,,
265.995,0,,,
180.380,0,,,
220.035,0,,,
231.681,0,,,
271.805,0,,,
168.698,0,,,
254.370,0,0.000799999931675771,0.002299999944037062,0.002299999944037062,0.0037999995818137644,0.00519999824484645,0.00610000139877377,0.008499998571708961,0.009900000980587536,0.011499997847262366,0.014900001021791839,0.01769999834785721,0.020699997623410613,0.022699998389061515,0.023799999746630978,0.029499997246428683,0.033599997879551556,0.04070000153407372,0.04320001653805942,0.041899983264234816,0.04470000306537551,0.04740000878131159,0.04740000878131159,0.042100011434644063,0.04690001327220623,0.04859999051147269,0.04320001653805942,0.04479997969212126,0.036399998951462814,0.037699991020982655,0.034600000135299944,0.02889999888965636,0.026399998869054208,0.022699998389061515,0.020199998368459364,0.018999997909068825,0.01609999773533649,0.011399998745441293,0.011699999796750401,0.0075000000618064555,0.007599999163627529,0.004900000939383231,0.004500000786253051,0.0035000000288430127,0.0015000000123612913,0.0012000000848059508,0.0,0.062000006492300225,0.2248999931606096,0.13339998871466502,0.09729999744076306,0.06840000909581301,0.05380001252116441,0.04519999965807916,0.03429999990627892,0.02939999884942594,0.02599999933923276,0.022299998770538426,0.01859999820184409,0.017599999667968207,0.013300000728117536,0.012500000402678438,0.009299999100922045,0.009199999996703652,0.00870000072976571,0.007599999345825456,0.007199999183105906,0.007699998450043848,0.006299999753448416,0.006200000649230022,0.006299999753448416,0.004900001056852983,0.004199999835632277,0.0036999998195251394,0.0033000000313901877,0.003799999672912728,0.0028999998686706392,0.003599999966137551,0.003199999803418002,0.002599999933923276,0.00200000006442855,0.001299999966961638,0.0020999999178161386,0.0026999997873108643,0.001700000129681187,0.001299999966961638,0.001700000129681187,0.0015000000483214127,0.001700000129681187,0.001599999901709001,0.0013999998203492263,0.0,0.06963250019084254,0.06705351780780514,0.04964538068451094,0.06189555304173035,0.04513217962757085,0.04255319724453345,0.04061895441946363,0.04061895441946363,0.035460989653388834,0.033526746828319,0.03803997203642623,0.03803997203642623,0.02643456338834152,0.029658285329346477,0.027724042504276646,0.029013545771378914,0.02256608739866871,0.02127659620715001,0.02256608739866871,0.014184398276472247,0.016118633856191937,0.015473887052874231,0.01740812263259392,0.014184398276472247,0.01676337824439293,0.015473887052874231,0.01740812263259392,0.009671180313715163,0.010315924701916154,0.0058027067391590685,0.007736944733995473,0.01096067150523386,0.012250160281635843,0.008381689122196464,0.010315924701916154,0.005157962350958077,0.004513217962757086,0.011605415893434851,0.007092197930677766,0.007736944733995473,0.006447453542476774,0.008381689122196464,0.005157962350958077,0.0
237.501,0,0.0008999998519947122,0.0018999999112428458,0.00199999983088397,0.004099999581409063,0.00449999925997356,0.005099998777820305,0.00779999948425363,0.010600000110328082,0.011699999226380446,0.014200000093531524,0.018399999594581714,0.019099999032069583,0.023399998452760893,0.02800000050849855,0.03110000664574232,0.03500000063562319,0.03710000182420977,0.039699988230387104,0.03959998543462301,0.045700012170084285,0.045700012170084285,0.04829999857626162,0.04799999018896933,0.04650000577496734,0.052399998157670685,0.04609999459191095,0.04269998581962083,0.04050001059649989,0.0385000122036774,0.03200000304638947,0.029900001857802883,0.02800000050849855,0.022699999015273024,0.019099999032069583,0.018499999514222838,0.012599998503150564,0.01179999914602157,0.009100001315711218,0.009300001154993466,0.005600001252148899,0.004199999501050189,0.004199999501050189,0.0021999999577785156,0.0010999999788892578,0.0010999999788892578,0.0,0.06310000922027496,0.22369998250339362,0.13800000311771726,0.09700000761022132,0.0692000071488912,0.053999984963629205,0.04319999947539517,0.032000002807096,0.03330001038107818,0.02770000054243679,0.01999999815928131,0.02020000087319093,0.01579999868963838,0.013700000392878395,0.012399998571142117,0.01069999994995546,0.011299999463315457,0.008499998858179189,0.007699999507032526,0.007000000074779196,0.007099999993672529,0.007599999588139193,0.006800000236992531,0.0047999989830029245,0.004499999226322926,0.003999999631856262,0.003100000361816267,0.0032000002807096,0.0029000005240296016,0.0028000000299116786,0.003000000442922934,0.0024000000667260524,0.0024000000667260524,0.0017000000592481328,0.002599999904512718,0.001999999815928131,0.0014000000149558393,0.0018999998970347983,0.0015999998527425048,0.0018999998970347983,0.0010000000517702131,0.0010000000517702131,0.0014000000149558393,0.0010000000517702131,0.0,0.058278137834306125,0.06357616594874764,0.06688742161579092,0.050993375366810936,0.055629133300671506,0.0655629193489736,0.036423850431820545,0.04039735723227247,0.0384106038320465,0.0344370779844223,0.0344370779844223,0.0370861015652292,0.0357615802512396,0.03245032458419633,0.027814566650335753,0.02582781325010979,0.019867553049431906,0.021192055316249216,0.01456953636329376,0.015894040534828298,0.017218542801645604,0.016556291668236953,0.00927152348659007,0.01456953636329376,0.015894040534828298,0.011920529924941916,0.009933774619998724,0.015231787496702414,0.005298012876703689,0.015231787496702414,0.01125827879153326,0.007947019315055533,0.007947019315055533,0.00728476818164688,0.011920529924941916,0.005298012876703689,0.007947019315055533,0.00728476818164688,0.004635761743295035,0.005960264010112343,0.005298012876703689,0.004635761743295035,0.005960264010112343,0.0
260.764,0,0.0009999998997792382,0.0021000000758814343,0.0032000002519836307,0.004000000008181287,0.0039000001409226636,0.005400001013252357,0.008600000856171654,0.008700000723430277,0.011600000964573701,0.016900002110567438,0.017500001314119176,0.021899999564141952,0.02239999890043507,0.024999999539802628,0.030100000951279116,0.030999999756606725,0.03910000127648526,0.03990000021455425,0.040199999816330115,0.0432999916107041,0.04570001296877114,0.04659999541152537,0.05159998877445654,0.05009999076557719,0.04829998497363527,0.04620001230506426,0.04390000717682923,0.036700000371634955,0.03729999957518669,0.03540000209727285,0.029700001482244623,0.026200002037549457,0.021500000095107462,0.021999999431400574,0.016800002243308812,0.015400000011044739,0.011700000831832327,0.009799999263275135,0.00790000178536129,0.006599999420355838,0.006299999818579968,0.0036999999973410824,0.0021000000758814343,0.0018000000650412295,0.0009000000325206148,0.0,0.06149999851652823,0.21640001779413448,0.1402000064623164,0.08989998459508755,0.0732999907157534,0.05439999177028031,0.04390000599160606,0.03629999992256412,0.02890000176392627,0.026700000652989383,0.020400001004498354,0.02030000113993955,0.01629999837630098,0.014900000272477747,0.011800000380511634,0.011800000380511634,0.009999998727809954,0.010900001599482413,0.006899998835843842,0.007600001978398695,0.005400000867461804,0.006999998700402643,0.005800000325697014,0.005900000190255817,0.005000001409226595,0.004499997995789346,0.0038000001710707006,0.003600000032888772,0.003099999891966112,0.0033000000301480407,0.0033999998947068432,0.003500000168329969,0.0027000000246665784,0.0020000001546263144,0.0024999998864846506,0.0026000001601077763,0.0020000001546263144,0.0018999998810031885,0.0012999998755217263,0.0008000001436633906,0.001800000016444386,0.0012000000109629238,0.0014000001491448525,0.0012000000109629238,0.0,0.05169113890769813,0.07338864723681049,0.05807275132657382,0.05296746139147327,0.05807275132657382,0.04913849394014786,0.05169113890769813,0.04530950038388742,0.02807912074798804,0.037013404239349026,0.026802798264212904,0.028717281989875606,0.03382259802991119,0.025526483611918276,0.02807912074798804,0.026164637022325334,0.026802798264212904,0.020421188455830724,0.01978302460344965,0.016592215783518306,0.018506702119674513,0.015315890689249666,0.012763243111205889,0.017868538267293444,0.015954051931137237,0.013401404353093458,0.018506702119674513,0.010848756775049682,0.010848756775049682,0.010848756775049682,0.014039565594981025,0.008934270438893473,0.008934270438893473,0.009572431680781042,0.008934270438893473,0.005743459008468625,0.004467133914199985,0.0038289726723124166,0.008934270438893473,0.006381620250356193,0.006381620250356193,0.005743459008468625,0.005105297766581056,0.0
214.209,0,0.001199999832747085,0.0018999998474288585,0.0021999992764560397,0.003400000456154809,0.0035999996906629244,0.00609999974309783,0.010199999444247734,0.010799999071988774,0.013199999507169621,0.014599999921376505,0.017299999208319525,0.018799999239780468,0.02329999356151322,0.02790000674266695,0.03250000068165376,0.03500000073408867,0.036400003072512246,0.04510000248529903,0.04000000083895847,0.04630000174078112,0.04599999711636886,0.046500004823722615,0.050599991055355675,0.047399999454792445,0.043900003229816964,0.0440000047712877,0.04160000626032355,0.0388000015834764,0.036099998448099996,0.03130000142617169,0.030799993718817937,0.029899999087748107,0.021300001216432062,0.018999998474288585,0.017199999591065468,0.013399998741677736,0.012799999113936698,0.010099999826993677,0.007099999764071791,0.007899998626320947,0.004199999318403963,0.0035000000734088667,0.004199999318403963,0.0014999998390392737,0.001100000023071358,0.0,0.06409999613636477,0.23429996801624306,0.1412000019957978,0.09950000781135869,0.07149999575036685,0.05510001012734622,0.04199999884931826,0.036699993405131234,0.028600002148580644,0.02530000856141848,0.020100004672191175,0.016700001833201486,0.014400000705033087,0.01470000152147834,0.01290000047124073,0.010200000820101262,0.010600001267289282,0.00920000066423969,0.005799999749466952,0.007299999983259311,0.00550000085723865,0.004900001148565097,0.00550000085723865,0.004299999515674592,0.004100000254189059,0.0034000009147727383,0.0029000008368419514,0.0046999999628626115,0.0027999992818822333,0.004000000623446291,0.003100000098327486,0.0027999992818822333,0.0016000000569568215,0.0016000000569568215,0.0019000001037152933,0.0013000000101983495,0.0018000000881291359,0.001700000072542979,0.0020999999424659126,0.001400000025784507,0.0013000000101983495,0.0015000000413706643,0.0011999999946121923,0.000700000109103101,0.0,0.05617198585962175,0.07905686206846142,0.07420249802709394,0.05617198585962175,0.04993065113208968,0.054785015173457165,0.04993065113208968,0.042995837733517034,0.02773925359429058,0.03952843103423071,0.031900138964617485,0.0221913975377991,0.02773925359429058,0.02704577492325,0.031206660293576906,0.01386962679714529,0.0221913975377991,0.021497918866758517,0.014563105468185872,0.018030512167472194,0.02288487620883968,0.013176144122879685,0.021497918866758517,0.01664355482539103,0.013176144122879685,0.020110961524677354,0.011789181443165157,0.00624133205871538,0.00762829473842991,0.01248266278302242,0.004854369379000851,0.00762829473842991,0.00624133205871538,0.015256584139226453,0.006934813398572645,0.009708737423593362,0.006934813398572645,0.009015256083736097,0.004854369379000851,0.006934813398572645,0.009708737423593362,0.004854369379000851,0.0006934813398572645,0.0
